P_pv,P_wind,SOC,P_load,Grid_available,P_dg,f_sys,V_sys,time_of_day,P_battery,Grid_export,Load_shedding
46.6689155175272,95.006736091349,0.488261615923274,92.4314965620865,0,0,50.1934378417625,381.985569440129,13,49.2441550467898,0,0
46.2703346603598,60.5515375388791,0.62682123656566,97.1921532110059,1,0,50.2721736319597,390.799927888622,14,9.62971898823294,9.62971898823294,0
0,81.0568126683171,0.491914444283836,114.249877027266,1,0,50.3609153602732,398.346663386519,18,-33.1930643589487,0,0
0,31.5104862696973,0.361833942113619,117.506469821354,0,85.995983551657,49.7842343642788,374.583823915224,20,0,0,0
24.6421931120829,27.2134068476682,0.756450939550401,51.9639082479887,1,0,50.0828760484856,390.409954128814,9,-0.108308288237581,0,0
0,42.8744136634574,0.815074491794652,60.4038189903134,0,17.5294053268561,49.7840860424581,395.194866581375,2,0,0,0
12.8742178357644,74.72618964124,0.456164119706835,126.420962768255,0,38.820555291251,49.9882649795717,396.491747861625,17,0,0,0
3.89736657363854,46.4982695774693,0.727786330619169,43.2005503123195,1,0,49.546008595591,407.751980426752,7,7.19508583878834,7.19508583878834,0
0,98.3740149159476,0.574534669970964,123.692969889591,1,0,50.1231902118203,423.597314775077,20,-25.3189549736431,0,0
22.4321604603988,84.8656172964032,0.609455213035956,45.0747659908488,1,0,50.4088517075306,394.726251537904,8,62.2230117659532,62.2230117659532,0
0,32.1861970741295,0.496068994016992,112.605256260501,0,80.4190591863719,50.2292028381003,400.962008086352,19,0,0,0
0,17.8596818088529,0.538373309411758,41.6943586875167,0,23.8346768786638,50.2504945120869,395.425111945283,4,0,0,0
0,85.5224811885524,0.610007016108026,53.5115107636118,1,0,50.4137717360039,409.729781222455,3,32.0109704249407,32.0109704249407,0
0,86.0380670326809,0.621595188444269,116.899154290581,0,30.8610872578996,49.8151392945028,413.129320037665,21,0,0,0
0,10.5004971441383,0.883821566571075,76.8343749206873,1,0,50.2861289489691,398.491521086366,1,-66.3338777765491,0,0
23.5125373325458,76.0526236575773,0.894891420561853,115.342235168643,1,0,49.8713970749907,402.656339576217,16,-15.7770741785204,0,0
11.5834648217991,13.9112454817806,0.782434368503649,114.43913994979,0,88.9444296462107,50.0357248305798,403.667391048686,17,0,0,0
46.4564787705347,60.7066780411042,0.441115472791966,56.6758395665099,0,0,49.9977511375127,403.247645263787,10,50.487317245129,0,0
37.8142478742275,79.2711275612836,0.866782727172201,56.6816741733744,1,0,49.8787892213405,398.828064956493,9,60.4037012621368,60.4037012621368,0
0,21.1791667976633,0.321965115954047,86.272688630667,0,65.0935218330037,50.3493279260178,401.221116861976,23,0,0,0
28.3613285930721,3.2050981331146,0.554721716842666,50.9850397504915,0,19.4186130243048,49.7601942757303,395.683172157881,9,0,0,0
47.2445818970127,80.3438301482198,0.536829394598399,57.5198139034494,1,0,49.6525533874419,408.596383238901,10,70.068598141783,70.068598141783,0
0,3.93070192420973,0.656096308986567,50.5132972609345,0,46.5825953367247,50.0050115923621,393.391067220406,3,0,0,0
16.3611654003853,74.099969536727,0.864867086958115,45.8849591024547,1,0,50.3027815403384,412.784110340275,7,44.5761758346576,44.5761758346576,0
13.9736754715629,33.9317886538593,0.630111621726841,34.6608771496686,1,0,49.5276424973942,395.861348069819,7,13.2445869757536,13.2445869757536,0
0,41.6090862171992,0.456141685542862,101.676165122843,0,60.0670789056435,49.9319732526862,393.62255004561,21,0,0,0
0,19.3795870327211,0.692307072073442,51.3290156362549,0,31.9494286035338,49.7347003818985,421.185368658488,5,0,0,0
16.8969534566161,94.7056988641044,0.625667472024794,46.0729280665509,0,0,50.2999780410785,405.751171249825,7,65.5297242541697,0,0
37.2314073946764,13.5555935964936,0.75658744715281,58.4009199558163,0,7.61391896464632,50.2535383838792,403.555311410305,9,0,0,0
29.6903243825852,46.9374220441762,0.708546685311696,110.421075013713,0,33.7933285869517,50.4443337233811,391.050729520856,16,1.4210854715202e-14,0,0
0,85.1338729233851,0.608359666428559,47.1425482764561,0,0,50.2538665578142,409.486113906028,3,37.991324646929,0,0
0,24.6823386656703,0.557085000493592,118.696947564221,0,94.0146088985503,50.3050398806555,403.684681194923,20,0,0,0
0,43.1395664540402,0.806933518987588,70.6125597145643,0,27.4729932605241,49.6179088292936,410.467978054969,1,0,0,0
40.9321583743944,99.4206976266234,0.745138391247881,71.2290980556631,1,0,50.2175772668012,401.305963819297,11,69.1237579453547,69.1237579453547,0
0,92.7650963658072,0.615155816793254,86.4346853431883,0,0,49.5535416604966,387.922382897742,0,6.33041102261892,0,0
0,4.30219947217815,0.375682428284427,120.092235921917,0,115.790036449738,50.4398959148232,408.427182952062,18,0,0,0
25.2168239117955,54.7716037786356,0.365226563967013,121.83144806774,0,41.8430203773087,49.6925833985895,411.503338583981,16,-1.4210854715202e-14,0,1
0,0.149408756693326,0.557623132298873,44.7703918004804,1,0,49.8660764033611,374.345354850433,5,-44.6209830437871,0,0
28.7056766304873,72.4761382621074,0.574672948106135,117.267445472719,1,0,50.0144971864986,397.775827548506,16,-16.0856305801246,0,0
48.6680063605825,61.8769033479014,0.80443446302222,92.8585185511459,1,0,50.3711584584751,401.110368085436,13,17.6863911573379,17.6863911573379,0
0,37.2333045699345,0.841402426055294,111.186711480628,0,73.9534069106939,49.5336295925947,392.062417383073,20,0,0,0
55.1809077698193,29.4159057744743,0.684241134624681,98.2829408803485,1,0,50.0023725978743,403.676895352056,13,-13.6861273360549,0,0
0,5.51410962027556,0.767000803207932,113.191262383001,1,0,49.7465560399958,384.191891164646,21,-107.677152762725,0,0
36.0832791973411,70.0689547819191,0.417074851770835,63.2562310497413,1,0,50.2729552357117,394.402694242573,10,42.8960029295189,42.8960029295189,0
21.1363606079748,89.296714545474,0.71020003686272,41.639588518191,0,0,50.1487273492701,402.941328815646,8,68.7934866352579,0,0
51.3168305808671,72.6024881904165,0.726853626807968,61.3307334048495,0,0,49.6279541922009,398.312469153987,11,62.588585366434,0,0
0,58.5521323351981,0.75440790896253,38.2332061893163,1,0,49.7782144534526,400.328797085504,6,20.3189261458818,20.3189261458818,0
0,95.2208100508844,0.775768930542818,102.207061949645,1,0,50.4054032857673,400.384417948727,22,-6.98625189876047,0,0
55.5282779343361,36.0747864196355,0.703501607416158,67.7562267057522,1,0,50.4288350816622,411.112683165225,11,23.8468376482194,23.8468376482194,0
0,9.12523372648386,0.371802845492724,35.3478248997426,0,26.2225911732588,50.0247912936547,392.771526711826,6,0,0,0
48.2563407386902,48.6916856292688,0.727582214980894,65.3521061112568,1,0,49.5264478815539,393.543388389845,10,31.5959202567022,31.5959202567022,0
30.420887695573,16.5584152896677,0.524713622914314,126.498023206584,1,0,49.7108490644075,404.036326139676,16,-79.518720221343,0,0
37.6625241935656,25.7324518478957,0.438389486697299,59.4609643194212,1,0,49.9631745304128,402.29796036138,9,3.93401172204011,3.93401172204011,0
0,0.174413713592825,0.765219446917559,45.2889761560049,0,45.1145624424121,50.3204624345502,390.261627437197,4,0,0,0
0,76.3250775242161,0.565651736745895,120.253697892933,0,43.9286203687173,49.8318965776383,403.003830318511,20,0,0,0
36.1256311085932,76.3796113207345,0.731250017597871,100.786307318896,1,0,50.3043300665692,393.626929932236,14,11.7189351104318,11.7189351104318,0
21.7114419036071,1.5676052166543,0.883171639554104,52.3806076177801,0,29.1015604975186,49.7112900601032,410.889264815373,8,0,0,0
0,12.3748704542017,0.811629628556466,37.8735001718842,0,25.4986297176825,50.2679160949607,407.901072688051,5,0,0,0
0,8.04415746844389,0.483184034430124,44.0416251610091,0,35.9974676925652,49.611715349439,382.958273577845,5,0,0,0
42.5751613210155,7.80735431430221,0.866350404566532,84.9490249006334,0,34.5665092653157,49.9805653004392,395.268648555314,12,0,0,0
49.9126089353514,59.1245051513725,0.864696944510703,61.937196561904,0,0,50.0444479365889,396.111366499183,10,47.0999175248199,0,0
13.7948448508565,49.6127946575139,0.575476814268643,112.19515583225,0,48.78751632388,49.9759859279765,412.525173835203,17,0,0,0
0,49.2938944941652,0.769654531497715,76.5729221711141,0,27.2790276769489,49.6256503262038,391.848025219852,1,0,0,0
0,64.8198915946983,0.561256201222867,113.387085895679,0,48.5671943009805,49.5762244065508,400.811121667603,20,0,0,0
33.4288551564699,84.0743152729167,0.625798299972787,111.564800326094,1,0,50.3320746801224,398.273776977853,16,5.93837010329221,5.93837010329221,0
0,1.71498443316437,0.695287473585359,51.3156716730278,1,0,50.2307304300312,405.180739641947,3,-49.6006872398635,0,0
0,84.4059143131386,0.623249297705779,112.081331764471,1,0,49.980319417267,409.365395145453,20,-27.6754174513321,0,0
0,77.1896490407727,0.323451451283005,46.6154142474223,1,0,49.5669093030733,386.769236055927,4,30.5742347933504,30.5742347933504,0
46.0462510449607,28.9107437700923,0.448034132408095,106.706604266553,0,31.7496094515,50.0527513558662,406.592588353322,14,0,0,0
49.1609297991595,70.0633657139209,0.684953417426364,96.0946700108424,0,0,49.9920781755595,413.66040298271,13,23.129625502238,0,0
0,91.3042572841459,0.40525913347618,55.9330572392661,1,0,50.4966621566404,410.314495390415,3,35.3712000448798,35.3712000448798,0
0,94.4897083709908,0.813509774944507,80.2665804323733,0,0,49.8937094295828,397.450682239239,0,14.2231279386175,0,0
0,26.7973466278263,0.559257958577469,120.128043944056,1,0,50.2003762727747,384.72878440613,18,-93.33069731623,0,0
0,15.4360575516756,0.870743739676821,120.515802758924,0,105.079745207248,49.8570475119681,392.369238157992,18,0,0,0
44.2950443914754,37.0596347043015,0.667935551982967,70.2604866377351,0,0,50.4958518233513,403.330404797037,10,11.0941924580418,0,0
0,22.2813846660393,0.676888371972347,77.5360074196355,1,0,49.7345477545645,402.607813991167,1,-55.2546227535961,0,0
37.3784261035992,2.62615539784353,0.816205330925576,91.7383200469444,0,51.7337385455017,49.5942696776648,403.946991624182,14,0,0,0
0,18.107975557867,0.850454727060885,42.7428610512634,0,24.6348854933963,50.2642450360212,393.25038542714,4,0,0,0
19.8279251110729,24.3848891774822,0.631156007767324,117.552472626005,0,73.3396583374504,50.3556350715779,382.984373632749,17,0,0,0
45.7957599686854,99.7118448811823,0.791801393156813,84.9273921467901,0,0,49.8935165347972,404.524576954803,12,60.5802127030776,0,0
0,65.4934237444018,0.574193706650036,42.6473220392778,1,0,49.7008196852208,400.443521737537,6,22.8461017051239,22.8461017051239,0
0,11.783381817976,0.881980537837606,98.307939572439,1,0,49.7373076975839,393.562045263937,22,-86.524557754463,0,0
5.49741544955183,82.476717659597,0.303516267802292,117.894625972156,0,29.9204928630074,49.5018162485318,405.68840241728,18,0,0,0
0,73.1422577720203,0.356003791021849,104.35423530431,0,31.2119775322899,49.9479792292965,411.136008810807,21,0,0,0
0,71.4379700858982,0.836375325920885,69.0668192025565,0,0,49.5839809059522,397.259258568961,1,2.37115088334171,0,0
0,55.7217956610258,0.819434199252929,53.6536551273274,0,0,50.4170498456139,407.52585901245,4,2.06814053369839,0,0
10.2261024508116,38.1068316666157,0.543079014314715,126.006871569106,0,77.673937451679,49.9391929978422,376.563416028619,17,0,0,0
25.9491676499594,34.7355124022378,0.494313792622532,115.454233819754,1,0,49.8777581855226,406.199489572824,16,-54.7695537675565,0,0
0,8.5378849956208,0.43984433163694,124.240419323601,1,0,50.1871965505266,408.166932704047,18,-115.70253432798,0,0
52.6303815053788,21.2167988739456,0.443131492782269,84.5270483564226,0,10.6798679770982,50.153512976679,385.742551856128,12,0,0,0
54.8208848942839,8.85715926533058,0.873934342259611,55.7895519700293,1,0,49.7649129787448,394.36300046462,10,7.88849218958521,7.88849218958521,0
48.9310707366383,75.9534517938633,0.671845675672627,95.6013689994023,1,0,50.0678005741745,403.741430211486,14,29.2831535310994,29.2831535310994,0
0,6.96216609034197,0.33430296819737,109.003345141493,0,102.041179051151,50.1653895869672,412.713617362941,20,0,0,0
31.4968200581876,58.5777045545506,0.722726942363975,118.52555212088,0,28.451027508142,50.2392137691331,408.706727318995,16,0,0,0
41.6793259720851,28.2791819657976,0.459243350888753,78.3333416305433,1,0,49.5259381155545,392.42516283807,12,-8.37483369266063,0,0
19.2817707754715,52.1658910419883,0.381884873520808,44.3428233819392,1,0,49.9648063479477,393.450064301498,7,27.1048384355206,27.1048384355206,0
25.2780883149091,97.4270128516329,0.688723773803395,123.532373482399,1,0,49.6333900282594,396.618069779081,16,-0.827272315857016,0,0
27.897090020153,68.4214660198389,0.579800851045037,57.5883913186022,1,0,50.2491206510412,406.048990906757,9,38.7301647213898,38.7301647213898,0
42.8029438175372,40.1481078340198,0.44540076275058,88.1291342864843,0,5.1780826349273,50.2582091331671,405.026458038745,13,1.4210854715202e-14,0,0
0,10.4771776890862,0.868469633130177,100.600546256007,1,0,49.747271572467,401.904119324619,21,-90.1233685669211,0,0
0,41.4886393540972,0.585158692448769,119.031942655046,0,77.5433033009492,50.4629946765784,387.02283580315,20,0,0,0
0,54.769935333879,0.570207788435227,110.331753304695,1,0,49.747781779913,396.39145719723,21,-55.5618179708161,0,0
0,23.1350805396115,0.767661827558447,100.650325229893,1,0,50.3838938313723,411.244420251172,22,-77.5152446902813,0,0
0,0.602958610241455,0.592581165482633,123.83530893648,1,0,49.9730375829489,405.483199331153,19,-123.232350326239,0,0
0,54.1135887683848,0.372648645368548,81.3238979661594,0,27.2103091977746,49.8581019721146,424.535552013338,0,0,0,0
0,87.9897213710753,0.783498898874153,85.5771548180546,0,0,49.5703187302378,406.062401009583,0,2.41256655302067,0,0
0,37.8420597267849,0.413145142481559,64.3712177016493,0,26.5291579748644,49.8542757275015,382.88089017379,2,0,0,0
7.25409414120177,82.6495796329671,0.563786130477197,35.9768113137572,1,0,50.0939700469938,409.934897888596,6,53.9268624604117,53.9268624604117,0
0,15.2736164637487,0.604463156651379,73.8032207685038,0,58.5296043047551,49.8538852044146,399.252663089583,0,0,0,0
46.4308186044176,60.0284440633267,0.600469047430003,53.6408982937148,0,0,50.1506831271823,397.740295418513,10,52.8183643740295,0,0
20.268146493913,83.8359676721994,0.675104796068538,51.7937588023284,0,0,50.0453510300853,392.141485889788,8,52.310355363784,0,0
51.4059698813919,32.2296612453944,0.855656331107084,79.695437005584,0,0,49.7234120349987,396.910403697047,12,3.94019412120224,0,0
0,40.595687504017,0.305143992255606,102.023864239399,1,0,49.7383841781355,398.526491465813,22,-61.4281767353819,0,1
10.6569171077197,41.4545146926435,0.889853772143929,38.6800977750465,0,0,49.8196148063054,403.957653819907,7,13.4313340253167,0,0
23.2020916447624,57.8092925718041,0.41870613815804,49.2705128092912,1,0,50.1043163473741,385.060357456593,8,31.7408714072753,31.7408714072753,0
0,12.8631350914163,0.51325607632964,116.803824410005,0,103.940689318589,50.0870639965327,396.637649974304,20,0,0,0
29.5278387692537,10.4171121396137,0.891405692955023,46.7532658131961,1,0,49.956169797621,384.702188221955,8,-6.80831490432871,0,0
0,14.3595618326199,0.589934111144858,54.0232913924776,0,39.6637295598576,49.7666419974471,407.234011736299,3,0,0,0
47.3041559686217,43.9755329937345,0.400778285417364,76.7924722005828,1,0,49.7699020067414,398.807226886126,12,14.4872167617734,14.4872167617734,0
0,47.1845920088767,0.875166829167034,121.00101422162,1,0,50.4929501611989,398.082388724741,20,-73.816422212743,0,0
38.3840937258775,68.6694072793856,0.886021964569241,50.4885704583959,1,0,50.1458733919325,396.841879852394,9,56.5649305468672,56.5649305468672,0
35.1418464950788,35.9335565536649,0.482690273670161,123.243946997413,0,52.1685439486696,49.9801813965002,398.036449883338,16,-1.4210854715202e-14,0,0
33.5942023638766,30.9474424703277,0.699808917803224,111.697023206106,0,47.155378371902,50.1286076456445,394.783440275133,15,0,0,0
42.4184679306205,4.11564021073455,0.39301555910364,59.5326512975776,1,0,50.3489108951417,421.275549720761,10,-12.9985431562225,0,1
47.275150600895,94.7519522047476,0.557370341436337,73.4745335301075,0,0,49.7432554337691,399.828109449376,11,68.5525692755351,0,0
0,7.46163046084833,0.626895323813466,98.6348001071459,0,91.1731696462975,49.6388147824702,395.866041991375,22,0,0,0
0,94.9703558363172,0.432633766548776,57.8770971396358,1,0,49.7865137094198,406.136889743279,2,37.0932586966815,37.0932586966815,0
5.17975615068822,23.2460098891134,0.867173681667925,46.7594500312111,1,0,50.1277757205674,402.419886557357,6,-18.3336839914095,0,0
63.7533715868144,8.54703218068779,0.578750425022233,57.799218011611,0,0,49.7031396569773,385.50071513538,10,14.5011857558912,0,0
50.0299965430554,72.8504190754447,0.580651962760589,103.495999778571,0,0,50.1574836672146,383.946679607968,14,19.3844158399292,0,0
0,75.3999120872753,0.345623758611643,114.231880402104,1,0,49.907101885579,392.383865292912,21,-38.8319683148285,0,1
44.9756138849207,89.5171540418754,0.473409866563115,63.9123941310293,1,0,50.3467435202635,400.334444201091,11,70.5803737957668,70.5803737957668,0
44.6532556720096,60.2930917089722,0.797421189648227,57.4375561900781,1,0,50.2649804251153,412.026391392801,10,47.5087911909037,47.5087911909037,0
9.40116693886206,48.1699678073359,0.660153589080791,126.932949710005,0,69.361814963807,50.4882012902688,393.941494685912,17,0,0,0
46.6597960169835,32.0748305154442,0.481587150315058,69.7745566301744,0,0,50.3451424856362,398.60608454113,11,8.96006990225325,0,0
0,46.3236058746744,0.38352649268618,113.765377586413,1,0,50.4103369840813,392.700748372415,20,-67.4417717117386,0,1
46.0689848838227,45.7466624816858,0.52311786881327,67.910671360935,1,0,49.9827306679047,404.159368405855,11,23.9049760045734,23.9049760045734,0
39.238172079785,58.9621886692176,0.528472499007671,72.2291524334334,1,0,49.9762980530615,393.83539063603,11,25.9712083155692,25.9712083155692,0
48.4156136279572,73.4537107168521,0.874973624407045,63.5900543798879,0,0,49.8625190409085,405.162960348139,11,58.2792699649215,0,0
0,99.9318021244777,0.82916759247209,37.8562381423778,0,0,50.414375537979,386.543625531679,5,62.0755639820999,0,0
0,82.7898840656615,0.421696436804972,73.6501496092903,0,0,49.560006599338,403.74575580212,2,9.1397344563712,0,0
0,27.9535348660674,0.352731826811792,76.1120255683189,0,48.1584907022514,50.492815725359,389.025414634336,1,0,0,0
0,83.1775632268155,0.574856906629603,107.31477271947,1,0,49.8823002350616,404.113261429394,21,-24.1372094926548,0,0
0,52.82072717524,0.373302828866705,38.348873348909,0,0,49.8818713206731,399.811886955738,5,14.4718538263311,0,0
0,0.744442944309931,0.784008591044693,113.230797369244,1,0,50.1155180105778,395.241160691426,20,-112.486354424934,0,0
10.2763481725445,75.700569394062,0.38624330432181,119.795523010879,1,0,49.7996658222852,394.189866423025,17,-33.8186054442721,0,1
0,85.0602391268061,0.43871629864091,115.621201835965,1,0,50.1371507782318,390.717386521655,20,-30.5609627091586,0,0
0,22.5088230617267,0.724169101648916,97.3155633177926,0,74.8067402560659,50.3426409661215,398.828278475668,22,0,0,0
0,44.9802201868684,0.767239904797727,49.5488365898472,0,4.56861640297885,50.4184267771572,383.228932191394,3,0,0,0
30.8887922228343,88.7462059127256,0.712908100533622,45.5809719922182,1,0,49.8990988214618,382.211875659124,9,74.0540261433417,74.0540261433417,0
0,9.25413679151385,0.371020694750841,89.7206385365239,0,80.4665017450101,49.8909117766701,381.296137718902,23,0,0,0
33.1468432875545,49.637475491965,0.700007352751518,114.821853767502,1,0,49.6075816429416,413.266314710256,15,-32.0375349879821,0,0
0,22.8641810216869,0.610256911193894,104.737920792092,0,81.8737397704053,49.9656890439637,407.259158239593,21,0,0,0
39.1503104433091,11.0736641940093,0.330025835506259,68.4602043592631,0,18.2362297219448,50.1062085124794,415.188634691361,11,0,0,0
0,45.0244467008964,0.845363878288583,75.8347371571737,0,30.8102904562773,49.9769355134775,403.413843257018,0,0,0,0
44.903683409103,3.18693343576045,0.835124524049745,103.563345259714,1,0,50.3917934618645,406.987992199414,14,-55.472728414851,0,0
0,23.3694002848616,0.37003995328579,42.0797123907797,0,18.7103121059182,49.9024701162572,409.648302289802,5,0,0,0
50.2956371241746,49.1410801829491,0.554797423324295,85.3121470225763,0,0,49.6309881912486,407.853104940093,12,14.1245702845474,0,0
29.0856051996522,34.4208218338785,0.663393311003155,112.008162601586,0,48.5017355680555,49.7361721397328,412.141432206557,17,0,0,0
45.5543740247258,59.0748516247906,0.52818352754747,104.940912802826,0,0.311687153309848,50.1391576998076,400.578557817165,14,0,0,0
46.4803692554126,23.2236664349265,0.451132169244723,97.7724965852257,0,28.0684608948866,49.5006424854768,407.029284234457,14,0,0,0
42.3495992411308,89.0080836404663,0.764674836268831,64.0757618487271,1,0,49.5073108473288,390.304332162965,10,67.2819210328701,67.2819210328701,0
0,56.7484062321527,0.880314540774518,39.9185054254068,0,0,50.498648324901,403.537775610162,5,16.829900806746,0,0
49.847896893111,83.0344221602712,0.622298989430176,65.5800769062156,1,0,50.240037778618,395.360566265385,10,67.3022421471667,67.3022421471667,0
0,16.7856268450441,0.766068340787414,79.3516479080597,1,0,50.3511367608345,402.652513578109,0,-62.5660210630157,0,0
45.5612515153313,31.3985734500356,0.381771431361017,103.042092631487,1,0,49.8012984585529,387.847784011882,14,-26.0822676661198,0,1
0,57.65707301179,0.486824851699442,96.8201627348119,1,0,49.6589122348427,402.665475802795,22,-39.1630897230219,0,0
0,12.1669951444339,0.427231077612433,65.4251140415859,0,53.258118897152,50.0479367603869,397.889270747037,2,0,0,0
0,66.8335526438076,0.738764721739004,81.3848127739169,1,0,49.9288867057446,389.204462646423,0,-14.5512601301093,0,0
0,18.0552422979097,0.809735816510073,111.605193484383,0,93.5499511864737,49.6495467521519,407.851369998253,21,0,0,0
0,17.7952806385804,0.599344394291366,35.2542993805553,0,17.4590187419749,49.8186565873387,373.794361189656,5,0,0,0
0,81.020755037781,0.701669135154535,78.749315423924,1,0,50.2831778665269,407.760316980492,0,2.27143961385704,2.27143961385704,0
0,5.74774620640082,0.558055067157236,119.332584613874,1,0,50.2536567916952,413.648533859635,19,-113.584838407473,0,0
0,58.3256369703917,0.435317346085067,52.1748135396366,1,0,49.9484774798755,399.497059666957,3,6.15082343075516,6.15082343075516,0
0,70.4180552827616,0.479004894543735,118.985145383462,1,0,50.0771199902495,391.10602651257,21,-48.5670901007001,0,0
0,90.4099112287873,0.896868645800208,60.9587401178006,0,0,50.440606609896,389.069842221186,2,29.4511711109867,0,0
36.3141238822309,28.9482326336862,0.791949557681356,45.3778552998362,0,0,49.7693884225388,398.421812199346,8,19.8845012160809,0,0
37.1696788354715,85.9909698216231,0.487935288047469,94.9981319758135,0,0,49.9210045811182,406.96656657005,14,28.162516681281,0,0
42.3509117192686,40.993900542729,0.86189042118388,98.2156781089698,1,0,50.047713247993,418.079578379784,14,-14.8708658469722,0,0
23.9355529915359,99.7988626939847,0.721289045677836,120.892661184416,0,0,49.6159611669071,392.951783541012,16,2.84175450110493,0,0
26.4202720230565,61.6367737318337,0.817220911343857,108.56919482343,1,0,50.4849481084955,405.105228935782,15,-20.5121490685397,0,0
44.1783544826679,96.0143235447647,0.366380336034738,61.3628184015785,1,0,49.8907355075725,400.942033333473,10,78.8298596258541,78.8298596258541,0
0,3.87871465305456,0.438589817554853,53.5601335259213,0,49.6814188728667,50.0044258812671,390.5343895223,3,0,0,0
0,18.0288461491594,0.585116814305518,122.3866869891,0,104.357840839941,50.3036056929978,390.464535737605,18,0,0,0
0,11.1071241899523,0.850808786084219,52.3301589784823,0,41.22303478853,50.4642011054727,395.215327205959,5,-7.105427357601e-15,0,0
38.6526794254034,18.6263441985321,0.660516339655317,113.235928683091,1,0,50.0691508669685,417.566453118679,15,-55.9569050591555,0,0
0,87.7506115152445,0.452581024462233,116.402998941505,1,0,49.6114715556242,401.21627621661,20,-28.65238742626,0,0
0,61.5170364711749,0.565928847629622,61.8656380988393,0,0.348601627664372,50.2309747393498,396.124895689954,2,0,0,0
0,75.7747635599237,0.39845242767316,92.0535788170378,0,16.278815257114,50.3306645456401,394.090377081322,23,0,0,0
0,54.4919370732981,0.653453200945529,83.1318590755495,1,0,50.4236758336295,397.810751329207,0,-28.6399220022513,0,0
0,19.6588747063967,0.614524871535328,119.120732937001,1,0,49.9501746877341,406.986432943067,20,-99.4618582306038,0,0
0,76.0640426344376,0.747645955744271,116.7929701056,1,0,50.3381070573787,394.915849729832,20,-40.7289274711622,0,0
0,17.2254684564711,0.386876934882313,65.7049209083771,0,48.479452451906,50.147167550032,419.31524208333,1,0,0,0
45.7124417636209,86.1559249783997,0.778531653384205,99.461088934268,0,0,49.8497042844085,394.38901804917,13,32.4072778077526,0,0
0,83.1522339005234,0.398246543547224,104.477055623103,0,21.3248217225791,50.3549580613467,396.492375308055,22,0,0,0
12.3366590058647,74.905232352529,0.431383328337525,42.5354628270368,0,0,50.1873542303929,404.354412536718,7,44.7064285313569,0,0
0,72.1212652027277,0.311538354103283,109.945198230778,0,37.8239330280503,50.3983091254244,394.411983032754,19,0,0,0
47.1591315325285,52.3054740863196,0.752907959847619,102.489424777718,0,3.02481915886944,49.6095779746005,397.612208759377,14,-1.4210854715202e-14,0,0
0,91.2212580806977,0.54881238170175,121.704593166044,0,30.4833350853461,50.1968585296833,414.717030078223,18,0,0,0
0,28.0892287642761,0.540818414334145,121.186191041549,1,0,49.7059675306606,410.582648833176,19,-93.0969622772725,0,0
0,11.0737439345992,0.786755046183095,61.3335657529278,0,50.2598218183285,50.2822129250062,429.074919898035,1,0,0,0
4.76850930739935,35.4432713447256,0.320944404700808,37.810264392389,1,0,50.0495501721726,404.813210917585,6,2.40151625973595,2.40151625973595,0
35.6031705159845,11.7809745303786,0.71205605140181,111.419128623016,0,64.0349835766529,49.6903245169487,397.087498349512,15,0,0,0
41.5808285808214,60.5930572489739,0.452355204353112,73.1035387822766,1,0,49.6096681570586,390.332082653538,11,29.0703470475188,29.0703470475188,0
0,35.9884413434026,0.486045504126051,98.3014038169472,1,0,50.0536055895548,396.383506048704,23,-62.3129624735446,0,0
14.7634238948469,57.512902758778,0.590377184678448,118.084866777116,0,45.8085401234909,50.078374810128,410.400921472825,17,0,0,0
43.3105068504203,61.9366986057899,0.796620232417157,86.9604818915288,0,0,49.7705627018773,401.757333519356,13,18.2867235646814,0,0
22.302169289394,72.0859426121416,0.561166364171561,41.2809898327857,0,0,50.307833616411,394.439293396606,7,53.1071220687499,0,0
0,55.7228522060487,0.489313040247536,33.0608265624155,0,0,50.1291750610404,390.673740120055,6,22.6620256436332,0,0
0,44.9513372776629,0.723010372153345,111.217465027559,1,0,50.1862440627901,396.118275259183,21,-66.2661277498958,0,0
38.2205521088626,34.552539583315,0.623007831296277,56.3545105756889,0,0,50.4295207252659,400.32258707001,10,16.4185811164887,0,0
0,6.025090572838,0.378824444770755,121.418492666627,0,115.393402093789,49.7092718363245,400.069952857989,19,0,0,0
0,44.4043644191811,0.756714455633315,56.1801346395279,0,11.7757702203468,49.9210408626523,403.040179761113,2,0,0,0
0,22.088081496189,0.546946384602187,113.198971868174,0,91.1108903719851,49.9350690538311,397.783154001112,20,0,0,0
0,72.4759304277705,0.755763641472454,83.3716736769925,0,10.895743249222,49.685493881415,411.604055667281,0,0,0,0
0,74.2879482702607,0.396483739695513,109.581210021693,0,35.2932617514323,50.2360915215229,413.264803874709,21,0,0,0
0,26.0972524034756,0.698284702832786,108.211705868527,0,82.1144534650518,49.7603179543361,399.306269308111,21,0,0,0
59.1764724365465,0.392904334398048,0.359153225164238,81.4107503758783,0,21.8413736049337,50.40691424931,394.208695392688,12,0,0,0
0,78.5697103447752,0.762991243414245,53.7564625423471,0,0,49.9238539327198,381.878367044212,2,24.8132478024281,0,0
0,98.7011105076151,0.313521774797718,39.5755006670209,1,0,49.699743265129,407.117982480014,4,59.1256098405942,59.1256098405942,0
22.0114480005054,60.8499823651768,0.472605640662575,112.628843650855,1,0,49.8788471263987,390.002609326766,16,-29.7674132851724,0,0
0,35.9422356812934,0.723531779092223,118.891257563528,1,0,50.0435817579314,388.086858809423,19,-82.9490218822349,0,0
